pdbid,dna,U,protein,duplex
8EKZ,"[16, 16]",[],[106],False
8EM9,"[16, 16]",[],[106],False
8EMD,"[16, 16]",[],[106],False
8EMH,"[64, 63]",[],[679],False
8EML,"[15, 15]",[],[67],False
8ENG,"[16, 16]",[],[106],False
8EO1,"[16, 16]",[],[106],False
8EO4,"[16, 16]",[],[106],False
8EQG,[16],[16],[106],False
8EQK,"[16, 16]",[],[106],False
8EQL,"[16, 16]",[],[106],False
8ER8,[],[],"[330, 199]",False
8ETT,"[227, 227]",[],"[136, 103, 130, 123]",True
8ETV,"[227, 227]",[],"[136, 103, 130, 123]",True
8EU2,"[227, 227]",[],"[136, 103, 130, 123]",True
8EUE,"[227, 227]",[],"[136, 103, 130, 123]",True
8EUJ,"[227, 227]",[],"[136, 103, 130, 123]",True
8EVE,[8],[],"[435, 12]",False
8EVF,[8],[],"[435, 12]",False
8EVG,"[162, 162]",[],"[136, 103, 126, 265, 129]",True
8EVH,"[162, 162]",[],"[136, 103, 129, 126, 265, 285]",True
8EVI,"[167, 167]",[],"[136, 103, 129, 126, 129, 265, 285]",True
8EVJ,"[167, 167]",[],"[136, 103, 129, 126, 265, 285]",True
8EXX,"[32, 50]",[],"[1199, 340]",False
8EZA,"[31, 30]",[],"[204, 911, 609, 732, 4128, 20, 299, 336]",False
8EZB,"[31, 30]",[],"[609, 732, 4128, 336, 204, 911, 299]",False
8F1I,"[36, 36]",[],"[329, 1342, 1430, 91, 480]",False
8F1J,"[36, 36]",[],"[329, 1342, 1430, 91, 480]",False
8F1K,"[36, 36]",[],"[329, 1342, 1430, 91, 480]",True
8F69,[18],[],[428],True
8F6B,[18],[],[455],True
8F86,"[185, 185]",[],"[135, 102, 129, 122, 355]",True
8FAY,[11],[],"[459, 11]",False
8FCV,"[60, 60]",[],"[329, 383]",True
8FCW,"[60, 60]",[],[383],True
8FFZ,"[171, 171]",[],"[451, 1160, 1025, 649, 672, 588, 435, 736]",True
8FII,[],[],"[199, 11]",True
8FIJ,[],[],"[199, 12]",True
8FIK,[16],[],[199],False
8FIL,[13],[],[199],False
8FIM,[13],[],[199],False
8FN3,"[12, 8]",[],[432],False
8FN7,"[27, 25]",[],[364],False
8FND,"[27, 25]",[],[364],False
8FNG,"[25, 27]",[],[364],False
8FNH,"[27, 25]",[],[364],False
8FNJ,"[27, 25]",[],[364],False
8FNL,"[27, 25]",[],[364],False
8FNM,"[27, 25]",[],[364],False
8FNN,"[27, 25]",[],[364],False
8FNO,"[27, 25]",[],[364],False
8FNP,"[27, 25]",[],[364],False
8FNQ,"[27, 25]",[],[364],False
8FOG,"[12, 8]",[],[432],False
8FS1,"[14, 14]",[],[577],False
8FS2,"[14, 14]",[],[577],False
8FS3,"[20, 50]",[],"[545, 323, 336, 353, 354, 474, 401, 612]",False
8FTD,"[85, 85]",[],"[329, 1342, 1407, 91, 608, 80]",True
8FTJ,[13],[],"[297, 13]",False
8FW7,"[3, 2]",[],[64],False
8FY9,"[28, 28]",[],"[289, 316]",False
8FYA,"[28, 33]",[],"[289, 316]",False
8G0H,"[5, 5]",[],"[504, 276]",True
8G0Z,[12],[],[432],False
8G10,[18],[],[364],True
8G1J,[18],[],[364],True
8G23,[18],[],[364],True
8G2P,[18],[],[364],True
8G2Q,[18],[],[364],True
8G57,"[150, 150]",[],"[360, 85, 125, 132, 129]",True
8G5I,"[20, 26]",[],"[1239, 485]",False
8G5J,"[20, 26]",[],"[1239, 485]",False
8G5K,"[20, 26]",[],"[1239, 485]",False
8G5L,"[20, 26]",[],"[1239, 485]",False
8G6G,"[185, 185]",[],"[123, 80, 136, 103, 130]",True
8G6H,"[185, 185]",[],"[136, 103, 130, 123, 80]",True
8G6Q,"[147, 147]",[],"[136, 103, 123, 80, 130]",True
8G6S,"[147, 147]",[],"[136, 103, 130, 123, 80]",True
8G86,"[186, 186]",[],"[102, 135, 129, 122]",True
8G87,"[186, 186]",[],[395],True
8G88,"[186, 186]",[],"[102, 129, 122, 395, 135]",True
8G8B,"[186, 186]",[],"[135, 102, 129, 122, 395]",True
8G8E,"[182, 182]",[],[395],True
8G8G,"[182, 182]",[],"[135, 102, 122, 129, 395]",True
8G8H,"[12, 8]",[],[432],False
8G8J,"[12, 8]",[],[432],False
8G9N,[50],[20],[1127],False
8GBF,"[12, 8]",[],[432],False
8GBJ,[30],[],"[356, 376, 328, 288]",False
8GCC,[28],[],[779],True
8GD7,"[24, 14]",[],[652],False
8GH8,"[34, 34]",[],[140],True
8GIM,[18],[],[364],True
8GIN,[18],[],[364],True
8GIO,[18],[],[364],True
8GIP,[18],[],[364],True
8GIR,[18],[],[364],True
8GIS,[18],[],[364],True
8GIT,[18],[],[364],True
8GJ0,"[23, 68]",[],"[343, 643, 334, 137, 366]",False
8GJ1,"[23, 68]",[],"[643, 334, 137, 366, 343]",False
8GJ2,"[23, 33]",[],"[343, 643, 334, 137, 366]",False
8GJ3,"[16, 26]",[],"[343, 643, 334, 137]",False
8GKR,"[12, 8]",[],[432],False
8GLW,"[50, 50]",[],"[523, 318]",True
8GLX,"[50, 50]",[],"[318, 523]",True
8GME,[17],[],"[301, 459]",False
8GML,"[12, 8]",[],[432],False
8GMS,[6],[],"[128, 353]",False
8GMT,[6],[],"[139, 353]",False
8GMU,[6],[],"[136, 353]",False
8GN3,"[11, 11]",[],[67],False
8GN4,"[11, 11]",[],[67],False
8GPN,"[177, 177]",[],"[136, 126, 611, 103, 130]",True
8GRM,"[144, 145]",[],"[98, 76, 146, 85, 109, 96, 95, 101, 101]",False
8GRQ,"[147, 147]",[],"[98, 80, 110, 188, 92, 92, 147]",True
8GUI,"[147, 147]",[],"[136, 102, 129, 129, 975, 1001]",True
8GUJ,"[147, 147]",[],"[136, 102, 129, 129, 975, 1001]",True
8GUK,"[147, 147]",[],"[136, 102, 129, 129]",True
8H0L,"[10, 10]",[],[163],True
8H1T,"[187, 187]",[],"[136, 378, 103, 130, 126, 229, 729, 76]",True
8H3V,"[125, 125]",[],"[223, 1132, 1350, 236, 625, 78, 390, 312]",False
8H40,"[125, 125]",[],"[1132, 1350, 236, 625, 78, 390, 223]",False
8H7A,"[13, 13]",[],[86],True
8H9H,"[13, 13]",[],[87],False
8HAG,[180],[],"[135, 102, 129, 126, 796]",True
8HAH,[180],[],"[135, 102, 129, 125, 796]",True
8HAI,[180],[],"[135, 102, 129, 125, 796]",True
8HAJ,[180],[],"[135, 102, 129, 125, 796]",True
8HAK,[180],[],"[135, 102, 129, 125, 796]",True
8HAL,[180],[],"[135, 102, 129, 125, 797]",True
8HAM,[180],[],"[135, 102, 125, 797, 129]",True
8HAN,[180],[],"[135, 102, 129, 125, 797]",True
8HBM,"[18, 18]",[],"[91, 109]",False
8HCL,"[12, 12]",[],[109],True
8HCM,"[14, 14]",[],[108],True
8HG1,"[25, 38]",[],"[1031, 218, 426]",False
8HI1,"[38, 38]",[],"[318, 122]",False
8HIG,"[20, 20]",[],[256],True
8HIH,"[109, 109]",[],"[347, 1178, 1316, 110, 528, 255]",False
8HKC,"[54, 54]",[],"[331, 1346, 1425, 284]",True
8HML,"[20, 20]",[],[143],True
8HNI,[12],[],[179],False
8HOV,"[8, 8]",[],[108],True
8HPA,"[26, 23]",[],"[1029, 426, 241]",False
8HQY,"[136, 136]",[],"[97, 83, 107, 91, 81, 106, 23, 74]",True
8HR1,"[147, 147]",[],"[97, 107, 14, 83, 91]",True
8HT7,[21],[],[15],False
8HTX,[12],[],[141],True
8HVR,"[65, 65]",[],"[340, 1161, 1307, 90, 531, 124, 160, 290]",False
8HWA,[6],[],[785],False
8HWB,[6],[],[785],False
8HWF,[6],[],[785],False
8HWG,[6],[],[785],False
8HWH,[6],[],[785],False
8HXY,"[352, 352]",[],"[135, 684, 102, 129, 122, 1536, 433, 401]",True
8HXZ,"[352, 352]",[],"[135, 102, 129, 122, 401]",True
8HY0,"[352, 352]",[],"[135, 684, 102, 129, 122, 1536, 433, 401]",True
8I23,"[80, 80]",[],"[315, 1250, 1188, 78, 257]",False
8I24,"[80, 80]",[],"[315, 1250, 1188, 78, 254]",False
8I6K,[12],[],[217],True
8IA3,"[18, 18]",[],[114],True
8ICA,"[8, 7]",[],[335],False
8ICB,"[8, 7]",[],[335],False
8ICC,"[8, 7]",[],[335],False
8ICE,"[8, 8]",[],[335],False
8ICF,"[8, 7]",[],[335],False
8ICG,"[8, 7]",[],[335],False
8ICH,"[8, 7]",[],[335],False
8ICI,"[8, 7]",[],[335],False
8ICJ,"[8, 7]",[],[335],False
8ICK,"[8, 8]",[],[335],False
8ICL,"[8, 7]",[],[335],False
8ICM,"[8, 7]",[],[335],False
8ICN,"[8, 8]",[],[335],False
8ICO,"[8, 7]",[],[335],False
8ICP,"[8, 8]",[],[335],False
8ICQ,"[8, 7]",[],[335],False
8ICR,"[8, 8]",[],[335],False
8ICS,"[8, 7]",[],[335],False
8ICT,"[8, 7]",[],[335],False
8ICU,"[8, 8]",[],[335],False
8ICV,"[8, 8]",[],[335],False
8ICW,"[8, 8]",[],[335],False
8ICX,"[8, 7]",[],[335],False
8ICY,"[8, 8]",[],[335],False
8ICZ,"[8, 7]",[],[335],False
8IEG,"[147, 147]",[],"[98, 80, 109, 94, 94, 64, 148]",True
8IEJ,"[147, 147]",[],"[109, 150, 94, 98, 80, 94, 60, 60]",True
8IFO,"[17, 17]",[],[105],True
8IGR,"[85, 85]",[],"[329, 1342, 1407, 91, 613, 97]",True
8IGS,"[85, 85]",[],"[329, 1342, 1407, 91, 613]",True
8IHL,"[353, 353]",[],"[139, 106, 133, 129]",True
8IHM,"[164, 165]",[],"[102, 135, 129, 122, 18, 119]",False
8IHT,"[164, 165]",[],"[135, 433, 102, 129, 122, 684, 401, 1536]",False
8IJO,"[13, 13]",[],[170],False
8IJP,"[13, 13]",[],[170],False
8IK4,"[13, 13]",[],[170],False
8IK5,"[15, 15]",[],[67],False
8IK8,"[13, 13]",[],[170],False
8IKD,"[13, 13]",[],[170],False
8IKE,"[15, 15]",[],[60],False
8ILD,[9],[],[178],False
8ILE,[9],[],[176],False
8ILF,[9],[],[178],False
8ILG,[8],[],[177],True
8ILH,[7],[],[177],False
8ILI,[8],[],[177],True
8ILW,"[16, 16]",[],[60],False
8IPP,[16],[],[136],False
8IQI,[32],[],[964],False
8ITY,"[464, 464]",[],"[368, 204, 150, 108, 67, 133, 58, 708, 317, 534, 316, 411, 223, 339, 419, 2624, 1469, 1390, 1133, 346, 148, 210, 127]",True
8IUE,"[464, 464]",[],"[1390, 67, 133, 58, 708, 317, 534, 316, 223, 1133, 368, 411, 1469, 339, 419, 2624, 346, 148, 210, 127, 204, 150, 108]",True
8IUH,"[464, 464]",[],"[368, 204, 150, 108, 67, 133, 58, 708, 317, 534, 316, 411, 223, 339, 419, 2624, 1469, 1390, 1133, 346, 148, 210, 127]",True
8J0K,"[13, 13]",[],[219],True
8J0R,"[13, 13]",[],[219],True
8J1Q,[],[],"[80, 52, 224, 248, 253]",True
8J26,[],[],"[44, 224, 248, 253, 48]",True
8J54,"[18, 18]",[],[83],True
8J6S,"[147, 147]",[],"[136, 103, 559, 956]",True
8J6T,"[147, 147]",[],"[136, 103, 956, 559]",True
8J70,[13],[],[99],False
8J71,[13],[],[99],False
8J86,"[24, 38]",[],"[1029, 241, 426]",False
8J8F,"[24, 38]",[],"[1029, 241, 426]",False
8J8G,"[24, 38]",[],"[1029, 241, 426]",False
8J90,"[169, 169]",[],"[139, 106, 153, 153, 767]",True
8J91,"[169, 169]",[],"[139, 106, 135, 153]",True
8J92,"[169, 169]",[],"[139, 106, 153, 153]",True
8J9V,"[13, 17]",[],[1197],False
8J9W,"[13, 17]",[],[1197],False
8J9X,"[13, 17]",[],[1197],False
8JBX,"[147, 147]",[],"[135, 102, 129, 125]",True
8JCC,"[147, 147]",[],"[135, 102, 129, 152]",True
8JCD,"[147, 147]",[],"[135, 102, 129, 152]",True
8JFR,"[19, 19]",[],[63],False
8JFU,"[19, 19]",[],[171],False
8JHF,"[160, 160]",[],"[361, 136, 86, 113, 95]",True
8JHG,"[160, 160]",[],"[361, 136, 86, 115, 95]",True
8JHO,"[350, 350]",[],"[135, 102, 129, 122, 684, 1536, 433, 401]",True
8JKE,"[65, 65]",[],"[340, 1161, 1307, 90, 531, 124, 160, 1013]",False
8JKK,"[12, 12]",[],[415],False
8JKL,"[19, 19]",[],[116],True
8JKN,"[19, 19]",[],[116],True
8JKO,"[19, 19]",[],[116],True
8JKQ,"[19, 19]",[],[116],True
8JKS,"[19, 19]",[],[116],True
8JL9,"[193, 193]",[],"[139, 106, 133, 129]",True
8JLA,"[193, 193]",[],"[112, 91, 124, 105]",True
8JLB,"[145, 145]",[],"[135, 106, 133, 129]",True
8JLD,"[145, 145]",[],"[135, 106, 133, 129]",True
8JMJ,"[24, 24]",[],"[264, 10]",True
8JMK,"[24, 24]",[],[264],True
8JND,"[156, 153]",[],"[139, 106, 133, 129, 342]",False
8JNE,"[156, 153]",[],"[139, 106, 133, 129, 342]",False
8JNF,"[156, 153]",[],"[139, 106, 133, 129, 342]",False
8JNK,[],[],"[232, 6, 216, 217]",False
8JNR,[],[],"[238, 3, 216, 217]",False
8JO2,"[65, 65]",[],"[329, 1342, 1407, 91, 613, 226]",False
8JQ0,"[16, 16]",[],[73],False
8JSI,"[16, 16]",[],[750],True
8K21,"[21, 21]",[],"[75, 295]",True
8K25,"[17, 17]",[],"[81, 296]",False
8K3D,[16],[],[109],True
8K4L,[14],[],[232],True
8K60,"[59, 59]",[],"[340, 1161, 1299, 90, 511, 993]",False
8K86,"[12, 12]",[],[73],True
8K8A,[12],[],[73],True
8K8C,"[13, 13]",[],[61],False
8K8D,[12],[],[79],True
8K8S,"[12, 16]",[],"[1006, 218, 426]",False
8K8U,"[12, 16]",[],"[1006, 218, 426]",False
8KA3,[43],[],[297],False
8KA5,[43],[],[297],False
8KB5,"[145, 145]",[],"[145, 106, 133, 129]",True
8KCB,"[170, 170]",[],"[145, 136, 103, 130, 764]",True
8KCC,"[170, 170]",[],"[150, 145, 136, 103, 764]",True
8KCM,"[14, 14]",[],[482],True
8KCY,"[193, 193]",[],"[139, 133, 129, 379, 106]",True
8KD1,"[193, 193]",[],"[139, 106, 133, 129, 379]",True
8KD2,"[187, 187]",[],"[433, 401, 733, 135, 102, 1544, 129, 122]",True
8KD3,"[187, 187]",[],"[401, 135, 129, 122, 433, 1544, 733, 102]",True
8KD4,"[187, 187]",[],"[401, 733, 135, 102, 129, 122, 433, 1371]",True
8KD5,"[187, 187]",[],"[401, 684, 135, 102, 129, 122, 433, 1544]",True
8KD6,"[187, 187]",[],"[401, 135, 102, 129, 122, 433, 1371, 733]",True
8KD7,"[167, 167]",[],"[135, 102, 129, 433, 1371, 401, 733, 122]",True
8KE0,"[193, 193]",[],"[139, 106, 133, 129, 219]",True
8KG6,"[71, 61]",[],"[868, 294, 650, 927, 1238, 317, 2222, 689, 971, 933, 775, 1017, 845, 208, 213, 194]",False
8KG8,"[71, 61]",[],"[868, 294, 650, 927, 2222, 689, 971, 933, 775, 1017, 845, 208, 213, 194]",False
8KG9,"[71, 61]",[],"[868, 294, 650, 927, 2222, 689, 971, 933, 775, 1017, 845, 208, 213, 194]",False
8KGM,"[52, 52]",[],[1211],True
8KGN,"[52, 52]",[],[1211],True
8KGQ,"[52, 52]",[],[1211],True
8KGR,"[52, 52]",[],[1211],True
8MHT,[12],[12],[327],False
8OEJ,[100],[],"[358, 269, 122]",False
8OEL,[100],[],"[358, 269, 122]",False
8OET,"[13, 14]",[],[498],False
8OF4,"[145, 145]",[],"[103, 136, 130, 126, 355]",True
8OFF,[350],[],"[135, 126, 130, 103, 773, 76]",True
8OJ1,[21],[],[366],False
8OJ2,[21],[],[366],False
8OJ6,"[22, 48]",[],"[1235, 488]",False
8OJ7,"[53, 67]",[],"[1235, 488]",False
8OJA,"[47, 68]",[],"[1235, 488]",False
8OJB,[47],[],[1235],False
8OJC,[47],[],[1235],False
8OJD,"[47, 68]",[],[1235],False
8OK9,[15],[],"[441, 264]",False
8OL1,"[145, 145]",[],"[98, 244, 112, 118, 81, 108, 95, 107, 94, 362]",True
8OLX,"[21, 27]",[],"[934, 1137]",False
8OM9,"[29, 20]",[],"[934, 1137]",False
8OMA,"[17, 17]",[],"[934, 1137]",True
8OO7,"[226, 226]",[],"[462, 102, 129, 125, 488, 1134, 492, 219, 769, 135]",True
8OO9,"[226, 226]",[],[1134],True
8OOA,"[226, 226]",[],"[135, 102, 129, 125]",True
8OOP,"[226, 226]",[],"[219, 462, 102, 129, 125, 488, 1134, 492, 769, 135]",True
8OOS,"[226, 226]",[],"[135, 129, 1134, 102, 125]",True
8OSB,"[25, 25]",[],"[62, 60, 67]",True
8OSJ,"[153, 153]",[],"[139, 106, 133, 128, 375, 384]",True
8OSK,"[153, 153]",[],"[139, 106, 133, 128, 375, 384]",True
8OSL,"[147, 147]",[],"[139, 106, 133, 128, 375, 384]",True
8OTS,"[127, 127]",[],"[139, 106, 133, 128, 544, 94, 82]",True
8OTT,"[144, 144]",[],"[95, 82, 109, 93, 108, 53, 51]",True
8OUW,"[85, 61]",[],"[881, 224, 574, 594, 1353, 237, 812, 823, 759, 810, 730, 205, 180, 193]",False
8OVW,"[153, 153]",[],"[351, 181, 239, 245, 458, 368, 369, 406, 361, 324, 89, 153, 238, 733]",True
8OW0,"[153, 153]",[],"[239, 245, 458, 368, 369, 406, 361, 324, 89, 238, 153, 103, 131, 229, 132, 351, 181, 733]",True
8OW1,"[153, 153]",[],"[351, 369, 406, 368, 361, 324, 89, 238, 153, 733, 103, 131, 229, 132, 239, 181, 245, 458, 478, 608, 194]",True
8OW4,"[15, 15]",[],[298],False
8OX0,"[145, 145]",[],"[140, 107, 134, 130]",True
8OX1,"[145, 145]",[],"[140, 107, 134, 130, 439, 439]",True
8OY3,"[13, 14]",[],[498],False
8OY4,"[14, 14]",[],[498],False
8OY5,"[14, 14]",[],[498],False
8OY6,"[14, 14]",[],[498],False
8OY7,"[14, 14]",[],[498],False
8OY8,"[14, 14]",[],[498],False
8OY9,"[14, 14]",[],[498],False
8OYA,"[14, 14]",[],[498],False
8OYB,"[14, 14]",[],[498],False
8OYC,"[14, 14]",[],[498],False
8OZ7,[9],[],[730],False
8P0J,"[70, 70]",[],"[1286, 844, 259, 288, 1164, 305, 185, 164, 161, 382, 63, 287]",False
8P0K,"[70, 70]",[],"[1286, 844, 259, 1164, 305, 185, 164, 161, 382, 288, 63]",False
8P0N,"[70, 70]",[],"[1286, 287, 844, 259, 1164, 305, 185, 164, 161, 382, 288, 63]",False
8P5E,"[19, 7]",[],"[868, 294, 657, 689, 2222, 208, 213, 1006, 933, 775, 1017, 845, 229]",False
8P5Q,"[17, 17]",[],[129],True
8P62,[9],[],"[868, 657, 689, 2222, 208, 213, 1006, 933, 775, 1017, 845, 229, 294]",False
8P63,[9],[],"[868, 657, 689, 2222, 208, 213, 1006, 933, 775, 1017, 845, 229, 294]",False
8PBC,[30],[],"[339, 49]",False
8PBD,"[27, 27]",[],"[339, 49]",True
8PC5,"[147, 147]",[],"[122, 530, 135, 102, 129]",True
8PC6,"[147, 147]",[],"[102, 129, 122, 530, 135]",True
8PDE,"[14, 14]",[],"[95, 17]",True
8PEO,"[147, 147]",[],"[135, 102, 129, 122, 530]",True
8PEP,"[147, 147]",[],"[135, 102, 129, 122, 134, 530]",True
8PI7,"[21, 21]",[],[198],True
8PI8,"[21, 21]",[],[198],True
8PI9,"[21, 21]",[],[198],True
8PIA,"[21, 21]",[],[198],True
8PK1,"[26, 26]",[],"[114, 302]",False
8PKI,"[153, 153]",[],"[136, 103, 130, 126, 94]",True
8PKJ,"[153, 153]",[],"[136, 103, 130, 126]",True
8PM5,"[12, 12]",[],[62],True
8PM7,"[12, 12]",[],[62],True
8PMC,"[12, 12]",[],[62],True
8PMF,"[12, 12]",[],[66],True
8PMN,"[12, 12]",[],[62],True
8PMV,"[12, 12]",[],[62],True
8PN4,"[12, 12]",[],[62],True
8PNA,"[12, 12]",[],[67],True
8PNC,"[12, 12]",[],[62],True
8PO7,[2],[],[758],False
8PO8,[11],[],[758],False
8POP,"[31, 31]",[],[161],True
8PP6,"[248, 248]",[],"[135, 104, 123, 123, 232, 73]",False
8PP7,"[248, 248]",[],"[335, 340, 135, 104, 123, 123]",False
8PPT,"[18, 25]",[],"[662, 261, 1270]",False
8PPU,[25],[],"[21, 662, 261, 1270]",False
8PPV,[25],[],"[662, 1270, 261, 21]",False
8PS5,[40],[],[411],True
8PW0,[21],[],[148],False
8Q15,"[146, 146]",[],"[135, 153, 136, 103]",True
8Q16,"[147, 147]",[],"[135, 153, 136, 103]",True
8Q36,"[145, 145]",[],"[18, 98, 87, 107, 95]",True
8Q3E,"[145, 145]",[],"[18, 98, 87, 107, 95]",True
8Q3M,"[145, 145]",[],"[98, 87, 107, 95, 14]",True
8Q3W,"[60, 60]",[],[254],True
8Q3X,"[145, 145]",[],"[98, 87, 107, 95, 14]",True
8Q5O,"[9, 9]",[],[174],True
8Q72,[40],[],"[1096, 250, 503, 390]",True
8Q7D,"[120, 120]",[],"[302, 563]",True
8Q9N,"[14, 14]",[],"[95, 19]",True
8Q9P,"[14, 14]",[],"[18, 95]",True
8Q9Q,"[14, 14]",[],"[15, 95]",True
8Q9R,"[14, 14]",[],"[18, 95]",True
8QA9,[14],[],"[237, 114]",True
8QDX,"[118, 118]",[],"[804, 875]",True
8QEK,"[120, 120]",[],"[563, 142, 278, 292, 302, 587]",True
8QEM,"[63, 63]",[],"[302, 563]",True
8QKT,"[167, 167]",[],"[98, 79, 105, 96, 103, 97]",True
8QKU,"[177, 177]",[],"[463, 136, 471, 180, 103, 158, 131, 1514, 438, 280]",True
8QKV,"[194, 194]",[],"[136, 280, 463, 471, 103, 158, 131, 180, 1514, 438]",True
8QQI,"[26, 26]",[],"[524, 801]",True
8QQS,"[30, 30]",[],"[875, 804]",True
8QQU,"[16, 16]",[],"[875, 804]",True
8QTI,"[50, 50]",[],"[350, 1169, 466, 1317, 107, 114]",False
8QU6,"[22, 31]",[],"[350, 1169, 1317, 114, 107, 466, 736]",False
8QYV,"[118, 118]",[],"[795, 136, 280, 463, 471, 103, 132, 131, 1514, 303, 438]",True
8QZ0,"[118, 118]",[],"[136, 438, 280, 471, 463, 795, 1514, 153, 103, 132, 131, 131, 134, 303]",True
8QZM,"[195, 195]",[],"[135, 102, 129, 125, 915]",True
8R1X,"[14, 12]",[],[112],False
8R2M,"[31, 22]",[],"[350, 1169, 1317, 466, 736, 114, 107]",False
8R3G,"[45, 45]",[],[346],True
8R3M,"[22, 31]",[],"[350, 1169, 1317, 107, 466, 114, 736]",False
8R6P,"[50, 50]",[],"[350, 1169, 466, 141, 114, 1317, 107]",False
8R6R,"[50, 50]",[],"[350, 1169, 1317, 107, 466, 114]",False
8R7E,"[24, 24]",[],"[930, 918]",False
8R7F,"[16, 16]",[],"[64, 63]",True
8R7V,"[66, 60]",[],"[934, 1137]",False
8R7Y,"[18, 18]",[],[318],True
8RCD,[],[],"[339, 23]",True
8RCF,[23],[],"[339, 23]",False
8RD4,"[100, 100]",[],"[4128, 399, 609, 732]",True
8REV,[47],[],"[534, 46, 797]",False
8RGM,"[145, 145]",[],"[135, 102, 129, 125]",True
8RIF,"[53, 53]",[],"[868, 1006, 933, 775, 1017, 845]",True
8RIG,"[19, 17]",[],"[868, 1006, 933, 775, 1017, 845]",False
8RJW,[23],[],[418],False
8RKU,"[68, 133]",[],[276],False
8RM6,"[18, 18]",[],[73],False
8RM7,"[18, 18]",[],[73],False
8RPX,"[9, 9]",[],[171],True
8RUP,"[152, 152]",[],"[136, 82, 103, 130, 123, 135, 144, 76]",True
8RUQ,"[152, 152]",[],"[135, 103, 129, 122, 135, 76]",True
8RWV,"[39, 40]",[],"[947, 435, 560, 410, 853, 883, 821, 719, 961, 577, 712, 436]",False
8RXC,"[30, 120]",[],[473],False
8RXD,"[60, 120]",[],[509],False
8RXK,"[60, 120]",[],[509],False
8RZ7,"[66, 60]",[],"[934, 1137]",False
8RZV,[12],[],[198],False
8S09,"[45, 45]",[],"[904, 810, 863, 734, 821, 719]",True
8S0A,"[22, 22]",[],"[904, 810, 863, 734, 821, 719]",True
8S0B,"[45, 45]",[],"[251, 904, 810, 863, 734, 821, 719]",True
8S0C,"[26, 26]",[],"[861, 577, 712, 436, 435]",True
8S0D,"[58, 58]",[],"[251, 861, 577, 712, 436, 435, 902, 810, 863, 734, 821, 719]",True
8S0E,"[39, 39]",[],"[711, 560, 810, 861, 436, 435, 734, 546, 904, 863, 821, 719, 577]",True
8S0F,"[39, 39]",[],"[577, 711, 810, 861, 436, 435, 734, 546, 904, 863, 821, 719]",True
8S4T,[60],[],[145],False
8S70,[4],[],[328],False
8S7G,[36],[],"[211, 361]",False
8S7O,"[150, 150]",[],"[678, 837]",True
8S84,"[13, 16]",[],[774],False
8S8Q,"[24, 24]",[],[162],False
8S9I,[8],[],"[459, 23]",False
8SCG,"[13, 9]",[],[579],False
8SCI,"[10, 13]",[],[579],False
8SCJ,"[10, 13]",[],[579],False
8SCK,"[10, 13]",[],[579],False
8SCL,"[10, 13]",[],[579],False
8SCM,"[10, 13]",[],[579],False
8SCN,"[10, 13]",[],[579],False
8SCO,"[9, 13]",[],[579],False
8SCP,"[10, 13]",[],[579],False
8SCQ,"[10, 13]",[],[579],False
8SCR,"[10, 13]",[],[579],False
8SCS,"[10, 13]",[],[579],False
8SCT,"[10, 13]",[],[579],False
8SCU,"[10, 13]",[],[579],False
8SH0,[20],[],[300],False
8SH1,"[10, 22]",[],[300],False
8SIY,"[153, 153]",[],"[651, 122, 135, 102, 129, 103]",True
8SJ0,[18],[],[364],True
8SJ1,[18],[],[364],True
8SJ2,[18],[],[364],True
8SKI,[8],[],"[432, 12]",False
8SKT,[18],[],[364],True
8SKZ,"[192, 192]",[],"[821, 136, 133, 123, 110]",True
8SLN,[29],[],[291],False
8SMH,"[16, 16]",[],[107],False
8SMJ,"[16, 16]",[],[109],False
8SMW,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SMX,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SMY,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SMZ,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SN0,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SN1,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True
8SN2,"[147, 147]",[],"[107, 119, 128, 103, 151, 140]",True
8SN3,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN4,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN5,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN6,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN7,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN8,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SN9,"[147, 147]",[],"[140, 119, 128, 103, 151, 81, 107]",True
8SNA,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True
8SOK,[18],[],"[1613, 368, 123, 646, 529]",False
8SP1,[16],[],"[16, 100]",False
8SPS,"[168, 168]",[],"[550, 136, 103, 129, 126, 265]",True
8SPU,"[168, 168]",[],"[136, 103, 265, 550, 129, 126]",True
8SRO,"[72, 72]",[],[236],True
8SRP,"[72, 72]",[],[236],True
8SSQ,"[35, 35]",[],[288],True
8SSR,"[35, 35]",[],[288],True
8SSS,"[23, 23]",[],[203],True
8SST,"[23, 23]",[],[203],True
8SSU,"[19, 19]",[],[345],True
8SUK,[2],[],[212],False
