pdbid,dna,U,protein,duplex,max p,max U,min dna
8FNM,"[27, 25]",[],[364],False,364,0,25
8FNN,"[27, 25]",[],[364],False,364,0,25
8FNO,"[27, 25]",[],[364],False,364,0,25
8FNP,"[27, 25]",[],[364],False,364,0,25
8FNQ,"[27, 25]",[],[364],False,364,0,25
8FOG,"[12, 8]",[],[432],False,432,0,8
8FTJ,[13],[],"[297, 13]",False,297,0,13
8FY9,"[28, 28]",[],"[289, 316]",False,316,0,28
8FYA,"[28, 33]",[],"[289, 316]",False,316,0,28
8G0Z,[12],[],[432],False,432,0,12
8G10,[18],[],[364],True,364,0,18
8G1J,[18],[],[364],True,364,0,18
8G23,[18],[],[364],True,364,0,18
8G2P,[18],[],[364],True,364,0,18
8G2Q,[18],[],[364],True,364,0,18
8G57,"[150, 150]",[],"[360, 85, 125, 132, 129]",True,360,0,150
8G6G,"[185, 185]",[],"[123, 80, 136, 103, 130]",True,136,0,185
8G6H,"[185, 185]",[],"[136, 103, 130, 123, 80]",True,136,0,185
8G6Q,"[147, 147]",[],"[136, 103, 123, 80, 130]",True,136,0,147
8G6S,"[147, 147]",[],"[136, 103, 130, 123, 80]",True,136,0,147
8G86,"[186, 186]",[],"[102, 135, 129, 122]",True,135,0,186
8G87,"[186, 186]",[],[395],True,395,0,186
8G88,"[186, 186]",[],"[102, 129, 122, 395, 135]",True,395,0,186
8G8B,"[186, 186]",[],"[135, 102, 129, 122, 395]",True,395,0,186
8G8E,"[182, 182]",[],[395],True,395,0,182
8G8G,"[182, 182]",[],"[135, 102, 122, 129, 395]",True,395,0,182
8G8H,"[12, 8]",[],[432],False,432,0,8
8G8J,"[12, 8]",[],[432],False,432,0,8
8GBF,"[12, 8]",[],[432],False,432,0,8
8GBJ,[30],[],"[356, 376, 328, 288]",False,376,0,30
8GH8,"[34, 34]",[],[140],True,140,0,34
8GIM,[18],[],[364],True,364,0,18
8GIN,[18],[],[364],True,364,0,18
8GIO,[18],[],[364],True,364,0,18
8GIP,[18],[],[364],True,364,0,18
8GIR,[18],[],[364],True,364,0,18
8GIS,[18],[],[364],True,364,0,18
8GIT,[18],[],[364],True,364,0,18
8GKR,"[12, 8]",[],[432],False,432,0,8
8GME,[17],[],"[301, 459]",False,459,0,17
8GML,"[12, 8]",[],[432],False,432,0,8
8GMS,[6],[],"[128, 353]",False,353,0,6
8GMT,[6],[],"[139, 353]",False,353,0,6
8GMU,[6],[],"[136, 353]",False,353,0,6
8GN3,"[11, 11]",[],[67],False,67,0,11
8GN4,"[11, 11]",[],[67],False,67,0,11
8GRM,"[144, 145]",[],"[98, 76, 146, 85, 109, 96, 95, 101, 101]",False,146,0,144
8GRQ,"[147, 147]",[],"[98, 80, 110, 188, 92, 92, 147]",True,188,0,147
8GUK,"[147, 147]",[],"[136, 102, 129, 129]",True,136,0,147
8H0L,"[10, 10]",[],[163],True,163,0,10
8H7A,"[13, 13]",[],[86],True,86,0,13
8H9H,"[13, 13]",[],[87],False,87,0,13
8HBM,"[18, 18]",[],"[91, 109]",False,109,0,18
8HCL,"[12, 12]",[],[109],True,109,0,12
8HCM,"[14, 14]",[],[108],True,108,0,14
8HI1,"[38, 38]",[],"[318, 122]",False,318,0,38
8HIG,"[20, 20]",[],[256],True,256,0,20
8HML,"[20, 20]",[],[143],True,143,0,20
8HNI,[12],[],[179],False,179,0,12
8HOV,"[8, 8]",[],[108],True,108,0,8
8HQY,"[136, 136]",[],"[97, 83, 107, 91, 81, 106, 23, 74]",True,107,0,136
8HR1,"[147, 147]",[],"[97, 107, 14, 83, 91]",True,107,0,147
8HTX,[12],[],[141],True,141,0,12
8HXZ,"[352, 352]",[],"[135, 102, 129, 122, 401]",True,401,0,352
8I6K,[12],[],[217],True,217,0,12
8IA3,"[18, 18]",[],[114],True,114,0,18
8ICA,"[8, 7]",[],[335],False,335,0,7
8ICB,"[8, 7]",[],[335],False,335,0,7
8ICC,"[8, 7]",[],[335],False,335,0,7
8ICE,"[8, 8]",[],[335],False,335,0,8
8ICF,"[8, 7]",[],[335],False,335,0,7
8ICG,"[8, 7]",[],[335],False,335,0,7
8ICH,"[8, 7]",[],[335],False,335,0,7
8ICI,"[8, 7]",[],[335],False,335,0,7
8ICJ,"[8, 7]",[],[335],False,335,0,7
8ICK,"[8, 8]",[],[335],False,335,0,8
8ICL,"[8, 7]",[],[335],False,335,0,7
8ICM,"[8, 7]",[],[335],False,335,0,7
8ICN,"[8, 8]",[],[335],False,335,0,8
8ICO,"[8, 7]",[],[335],False,335,0,7
8ICP,"[8, 8]",[],[335],False,335,0,8
8ICQ,"[8, 7]",[],[335],False,335,0,7
8ICR,"[8, 8]",[],[335],False,335,0,8
8ICS,"[8, 7]",[],[335],False,335,0,7
8ICT,"[8, 7]",[],[335],False,335,0,7
8ICU,"[8, 8]",[],[335],False,335,0,8
8ICV,"[8, 8]",[],[335],False,335,0,8
8ICW,"[8, 8]",[],[335],False,335,0,8
8ICX,"[8, 7]",[],[335],False,335,0,7
8ICY,"[8, 8]",[],[335],False,335,0,8
8ICZ,"[8, 7]",[],[335],False,335,0,7
8IEG,"[147, 147]",[],"[98, 80, 109, 94, 94, 64, 148]",True,148,0,147
8IEJ,"[147, 147]",[],"[109, 150, 94, 98, 80, 94, 60, 60]",True,150,0,147
8IFO,"[17, 17]",[],[105],True,105,0,17
8IHL,"[353, 353]",[],"[139, 106, 133, 129]",True,139,0,353
8IHM,"[164, 165]",[],"[102, 135, 129, 122, 18, 119]",False,135,0,164
8IJO,"[13, 13]",[],[170],False,170,0,13
8IJP,"[13, 13]",[],[170],False,170,0,13
8IK4,"[13, 13]",[],[170],False,170,0,13
8IK5,"[15, 15]",[],[67],False,67,0,15
8IK8,"[13, 13]",[],[170],False,170,0,13
8IKD,"[13, 13]",[],[170],False,170,0,13
8IKE,"[15, 15]",[],[60],False,60,0,15
8ILD,[9],[],[178],False,178,0,9
8ILE,[9],[],[176],False,176,0,9
8ILF,[9],[],[178],False,178,0,9
8ILG,[8],[],[177],True,177,0,8
8ILH,[7],[],[177],False,177,0,7
8ILI,[8],[],[177],True,177,0,8
8ILW,"[16, 16]",[],[60],False,60,0,16
8IPP,[16],[],[136],False,136,0,16
8J0K,"[13, 13]",[],[219],True,219,0,13
8J0R,"[13, 13]",[],[219],True,219,0,13
8J54,"[18, 18]",[],[83],True,83,0,18
8J70,[13],[],[99],False,99,0,13
8J71,[13],[],[99],False,99,0,13
8J91,"[169, 169]",[],"[139, 106, 135, 153]",True,153,0,169
8J92,"[169, 169]",[],"[139, 106, 153, 153]",True,153,0,169
8JBX,"[147, 147]",[],"[135, 102, 129, 125]",True,135,0,147
8JCC,"[147, 147]",[],"[135, 102, 129, 152]",True,152,0,147
8JCD,"[147, 147]",[],"[135, 102, 129, 152]",True,152,0,147
8JFR,"[19, 19]",[],[63],False,63,0,19
8JFU,"[19, 19]",[],[171],False,171,0,19
8JHF,"[160, 160]",[],"[361, 136, 86, 113, 95]",True,361,0,160
8JHG,"[160, 160]",[],"[361, 136, 86, 115, 95]",True,361,0,160
8JKK,"[12, 12]",[],[415],False,415,0,12
8JKL,"[19, 19]",[],[116],True,116,0,19
8JKN,"[19, 19]",[],[116],True,116,0,19
8JKO,"[19, 19]",[],[116],True,116,0,19
8JKQ,"[19, 19]",[],[116],True,116,0,19
8JKS,"[19, 19]",[],[116],True,116,0,19
8JL9,"[193, 193]",[],"[139, 106, 133, 129]",True,139,0,193
8JLA,"[193, 193]",[],"[112, 91, 124, 105]",True,124,0,193
8JLB,"[145, 145]",[],"[135, 106, 133, 129]",True,135,0,145
8JLD,"[145, 145]",[],"[135, 106, 133, 129]",True,135,0,145
8JMJ,"[24, 24]",[],"[264, 10]",True,264,0,24
8JMK,"[24, 24]",[],[264],True,264,0,24
8JND,"[156, 153]",[],"[139, 106, 133, 129, 342]",False,342,0,153
8JNE,"[156, 153]",[],"[139, 106, 133, 129, 342]",False,342,0,153
8JNF,"[156, 153]",[],"[139, 106, 133, 129, 342]",False,342,0,153
8JQ0,"[16, 16]",[],[73],False,73,0,16
8K21,"[21, 21]",[],"[75, 295]",True,295,0,21
8K25,"[17, 17]",[],"[81, 296]",False,296,0,17
8K3D,[16],[],[109],True,109,0,16
8K4L,[14],[],[232],True,232,0,14
8K86,"[12, 12]",[],[73],True,73,0,12
8K8A,[12],[],[73],True,73,0,12
8K8C,"[13, 13]",[],[61],False,61,0,13
8K8D,[12],[],[79],True,79,0,12
8KA3,[43],[],[297],False,297,0,43
8KA5,[43],[],[297],False,297,0,43
8KB5,"[145, 145]",[],"[145, 106, 133, 129]",True,145,0,145
8KCM,"[14, 14]",[],[482],True,482,0,14
8KCY,"[193, 193]",[],"[139, 133, 129, 379, 106]",True,379,0,193
8KD1,"[193, 193]",[],"[139, 106, 133, 129, 379]",True,379,0,193
8KE0,"[193, 193]",[],"[139, 106, 133, 129, 219]",True,219,0,193
8OEJ,[100],[],"[358, 269, 122]",False,358,0,100
8OEL,[100],[],"[358, 269, 122]",False,358,0,100
8OET,"[13, 14]",[],[498],False,498,0,13
8OF4,"[145, 145]",[],"[103, 136, 130, 126, 355]",True,355,0,145
8OJ1,[21],[],[366],False,366,0,21
8OJ2,[21],[],[366],False,366,0,21
8OK9,[15],[],"[441, 264]",False,441,0,15
8OL1,"[145, 145]",[],"[98, 244, 112, 118, 81, 108, 95, 107, 94, 362]",True,362,0,145
8OOA,"[226, 226]",[],"[135, 102, 129, 125]",True,135,0,226
8OSB,"[25, 25]",[],"[62, 60, 67]",True,67,0,25
8OSJ,"[153, 153]",[],"[139, 106, 133, 128, 375, 384]",True,384,0,153
8OSK,"[153, 153]",[],"[139, 106, 133, 128, 375, 384]",True,384,0,153
8OSL,"[147, 147]",[],"[139, 106, 133, 128, 375, 384]",True,384,0,147
8OTT,"[144, 144]",[],"[95, 82, 109, 93, 108, 53, 51]",True,109,0,144
8OW4,"[15, 15]",[],[298],False,298,0,15
8OX0,"[145, 145]",[],"[140, 107, 134, 130]",True,140,0,145
8OX1,"[145, 145]",[],"[140, 107, 134, 130, 439, 439]",True,439,0,145
8OY3,"[13, 14]",[],[498],False,498,0,13
8OY4,"[14, 14]",[],[498],False,498,0,14
8OY5,"[14, 14]",[],[498],False,498,0,14
8OY6,"[14, 14]",[],[498],False,498,0,14
8OY7,"[14, 14]",[],[498],False,498,0,14
8OY8,"[14, 14]",[],[498],False,498,0,14
8OY9,"[14, 14]",[],[498],False,498,0,14
8OYA,"[14, 14]",[],[498],False,498,0,14
8OYB,"[14, 14]",[],[498],False,498,0,14
8OYC,"[14, 14]",[],[498],False,498,0,14
8P5Q,"[17, 17]",[],[129],True,129,0,17
8PBC,[30],[],"[339, 49]",False,339,0,30
8PBD,"[27, 27]",[],"[339, 49]",True,339,0,27
8PDE,"[14, 14]",[],"[95, 17]",True,95,0,14
8PI7,"[21, 21]",[],[198],True,198,0,21
8PI8,"[21, 21]",[],[198],True,198,0,21
8PI9,"[21, 21]",[],[198],True,198,0,21
8PIA,"[21, 21]",[],[198],True,198,0,21
8PK1,"[26, 26]",[],"[114, 302]",False,302,0,26
8PKI,"[153, 153]",[],"[136, 103, 130, 126, 94]",True,136,0,153
8PKJ,"[153, 153]",[],"[136, 103, 130, 126]",True,136,0,153
8PM5,"[12, 12]",[],[62],True,62,0,12
8PM7,"[12, 12]",[],[62],True,62,0,12
8PMC,"[12, 12]",[],[62],True,62,0,12
8PMF,"[12, 12]",[],[66],True,66,0,12
8PMN,"[12, 12]",[],[62],True,62,0,12
8PMV,"[12, 12]",[],[62],True,62,0,12
8PN4,"[12, 12]",[],[62],True,62,0,12
8PNA,"[12, 12]",[],[67],True,67,0,12
8PNC,"[12, 12]",[],[62],True,62,0,12
8POP,"[31, 31]",[],[161],True,161,0,31
8PP6,"[248, 248]",[],"[135, 104, 123, 123, 232, 73]",False,232,0,248
8PP7,"[248, 248]",[],"[335, 340, 135, 104, 123, 123]",False,340,0,248
8PS5,[40],[],[411],True,411,0,40
8PW0,[21],[],[148],False,148,0,21
8Q15,"[146, 146]",[],"[135, 153, 136, 103]",True,153,0,146
8Q16,"[147, 147]",[],"[135, 153, 136, 103]",True,153,0,147
8Q36,"[145, 145]",[],"[18, 98, 87, 107, 95]",True,107,0,145
8Q3E,"[145, 145]",[],"[18, 98, 87, 107, 95]",True,107,0,145
8Q3M,"[145, 145]",[],"[98, 87, 107, 95, 14]",True,107,0,145
8Q3W,"[60, 60]",[],[254],True,254,0,60
8Q3X,"[145, 145]",[],"[98, 87, 107, 95, 14]",True,107,0,145
8Q5O,"[9, 9]",[],[174],True,174,0,9
8Q9N,"[14, 14]",[],"[95, 19]",True,95,0,14
8Q9P,"[14, 14]",[],"[18, 95]",True,95,0,14
8Q9Q,"[14, 14]",[],"[15, 95]",True,95,0,14
8Q9R,"[14, 14]",[],"[18, 95]",True,95,0,14
8QA9,[14],[],"[237, 114]",True,237,0,14
8QKT,"[167, 167]",[],"[98, 79, 105, 96, 103, 97]",True,105,0,167
8R1X,"[14, 12]",[],[112],False,112,0,12
8R3G,"[45, 45]",[],[346],True,346,0,45
8R7F,"[16, 16]",[],"[64, 63]",True,64,0,16
8R7Y,"[18, 18]",[],[318],True,318,0,18
8RCF,[23],[],"[339, 23]",False,339,0,23
8RGM,"[145, 145]",[],"[135, 102, 129, 125]",True,135,0,145
8RJW,[23],[],[418],False,418,0,23
8RKU,"[68, 133]",[],[276],False,276,0,68
8RM6,"[18, 18]",[],[73],False,73,0,18
8RM7,"[18, 18]",[],[73],False,73,0,18
8RPX,"[9, 9]",[],[171],True,171,0,9
8RUP,"[152, 152]",[],"[136, 82, 103, 130, 123, 135, 144, 76]",True,144,0,152
8RUQ,"[152, 152]",[],"[135, 103, 129, 122, 135, 76]",True,135,0,152
8RXC,"[30, 120]",[],[473],False,473,0,30
8RZV,[12],[],[198],False,198,0,12
8S4T,[60],[],[145],False,145,0,60
8S70,[4],[],[328],False,328,0,4
8S7G,[36],[],"[211, 361]",False,361,0,36
8S8Q,"[24, 24]",[],[162],False,162,0,24
8S9I,[8],[],"[459, 23]",False,459,0,8
8SH0,[20],[],[300],False,300,0,20
8SH1,"[10, 22]",[],[300],False,300,0,10
8SJ0,[18],[],[364],True,364,0,18
8SJ1,[18],[],[364],True,364,0,18
8SJ2,[18],[],[364],True,364,0,18
8SKI,[8],[],"[432, 12]",False,432,0,8
8SKT,[18],[],[364],True,364,0,18
8SLN,[29],[],[291],False,291,0,29
8SMH,"[16, 16]",[],[107],False,107,0,16
8SMJ,"[16, 16]",[],[109],False,109,0,16
8SMW,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SMX,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SMY,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SMZ,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SN0,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SN1,"[147, 147]",[],"[140, 107, 119, 128, 103, 151]",True,151,0,147
8SN2,"[147, 147]",[],"[107, 119, 128, 103, 151, 140]",True,151,0,147
8SN3,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN4,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN5,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN6,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN7,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN8,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SN9,"[147, 147]",[],"[140, 119, 128, 103, 151, 81, 107]",True,151,0,147
8SNA,"[147, 147]",[],"[140, 107, 119, 128, 103, 151, 81]",True,151,0,147
8SP1,[16],[],"[16, 100]",False,100,0,16
8SRO,"[72, 72]",[],[236],True,236,0,72
8SRP,"[72, 72]",[],[236],True,236,0,72
8SSQ,"[35, 35]",[],[288],True,288,0,35
8SSR,"[35, 35]",[],[288],True,288,0,35
8SSS,"[23, 23]",[],[203],True,203,0,23
8SST,"[23, 23]",[],[203],True,203,0,23
8SSU,"[19, 19]",[],[345],True,345,0,19
8SVA,[20],[],[212],True,212,0,20
8SVD,[20],[],[209],True,209,0,20
8SYP,"[162, 162]",[],"[136, 103, 129, 126, 265]",True,265,0,162
8T0F,"[12, 12]",[],[156],True,156,0,12
8T11,"[12, 12]",[],[156],True,156,0,12
8T1U,"[18, 18]",[],[353],True,353,0,18
8T3T,"[146, 146]",[],"[135, 102, 129, 122, 110]",True,135,0,146
8T3W,"[146, 146]",[],"[135, 102, 129, 122, 110]",True,135,0,146
8T3Y,"[146, 146]",[],"[135, 102, 129, 122, 110]",True,135,0,146
8T9F,"[146, 146]",[],"[393, 135, 128, 123, 103]",True,393,0,146
8T9H,"[146, 146]",[],"[135, 103, 130, 123, 394]",True,394,0,146
8T9U,[16],[],"[16, 106]",False,106,0,16
8TAC,"[11, 11]",[],[70],False,70,0,11
8TFD,[20],[],[130],False,130,0,20
8TH9,[13],[],"[290, 14]",False,290,0,13
8THU,"[146, 146]",[],"[128, 135, 103, 123]",True,135,0,146
8TIP,"[32, 32]",[],[263],False,263,0,32
8TIQ,"[32, 32]",[],[263],False,263,0,32
8TIR,"[32, 32]",[],[263],False,263,0,32
8TIS,"[32, 32]",[],[263],False,263,0,32
8TIT,"[31, 31]",[],[263],False,263,0,31
8TIU,"[32, 32]",[],[263],False,263,0,32
8TIV,"[32, 32]",[],[263],False,263,0,32
8TIW,"[32, 32]",[],[263],False,263,0,32
8TIX,"[32, 32]",[],[263],False,263,0,32
8TIY,"[32, 32]",[],[263],False,263,0,32
8TIZ,"[31, 31]",[],[263],False,263,0,31
8TJ0,"[32, 32]",[],[263],False,263,0,32
8TJ1,"[32, 32]",[],[263],False,263,0,32
8TKL,"[17, 17]",[],[312],False,312,0,17
8TKM,"[17, 17]",[],[312],True,312,0,17
8TKN,"[10, 10]",[],[312],True,312,0,10
8TLE,[36],[],[144],False,144,0,36
8TLF,[36],[],[144],False,144,0,36
8TLG,[34],[],[144],False,144,0,34
8TLH,[32],[],[144],False,144,0,32
8TLJ,[32],[],[144],False,144,0,32
8TLK,[32],[],[144],False,144,0,32
8TLL,[26],[],[144],False,144,0,26
8TLO,"[19, 19]",[],[110],False,110,0,19
8TQS,[30],[],"[259, 41]",False,259,0,30
8TRG,[27],[],"[379, 205]",False,379,0,27
8TVC,[21],[],[386],False,386,0,21
8TWB,"[18, 17]",[],"[319, 327, 340, 354, 258, 258]",False,354,0,17
8TX4,[22],[],[386],False,386,0,22
8U0O,"[8, 8]",[],[341],False,341,0,8
8U13,"[147, 147]",[],"[140, 107, 128, 99, 119]",True,140,0,147
8U14,"[147, 147]",[],"[140, 107, 128, 99, 148, 119]",True,148,0,147
8U5H,"[180, 180]",[],"[98, 76, 136, 103, 130, 123]",True,136,0,180
8U6X,"[21, 21]",[],[279],True,279,0,21
8U8L,"[19, 19]",[],[125],False,125,0,19
8U9L,"[20, 20]",[],[277],True,277,0,20
8UA7,"[205, 205]",[],"[125, 266, 219, 196]",True,266,0,205
8UFF,"[16, 16]",[],[106],False,106,0,16
8UFK,"[16, 16]",[],[106],False,106,0,16
8UFZ,"[16, 16]",[],[106],False,106,0,16
8UGQ,[9],[],[243],False,243,0,9
8UH7,"[30, 20]",[],"[187, 324, 228]",False,324,0,20
8UHK,"[16, 16]",[],[106],False,106,0,16
8UJT,[8],[],"[435, 12]",False,435,0,8
8UJV,[8],[],"[435, 12]",False,435,0,8
8UJX,[8],[],"[435, 12]",False,435,0,8
8UK4,[8],[],"[435, 12]",False,435,0,8
8UK9,"[24, 20]",[],"[187, 320, 228]",False,320,0,20
8UNF,"[20, 24]",[],"[228, 319, 187]",False,319,0,20
8UPF,"[147, 147]",[],"[140, 107, 119, 101, 174, 119]",True,174,0,147
8URK,"[14, 14]",[],[283],False,283,0,14
8URQ,[71],[],"[182, 264, 435, 397]",False,435,0,71
8URU,[48],[],"[435, 264, 397, 182]",False,435,0,48
8UUC,[11],[],"[275, 11]",False,275,0,11
8UVK,"[21, 21]",[],[224],True,224,0,21
8UVX,"[21, 21]",[],[223],True,223,0,21
8UW1,"[146, 146]",[],"[136, 103, 130, 126, 76]",True,136,0,146
8UX1,"[153, 153]",[],"[136, 104, 124, 125, 216, 420]",True,420,0,153
8UXQ,"[208, 208]",[],"[195, 102, 125, 135, 127]",True,195,0,208
8UZT,[20],[],[154],False,154,0,20
8V25,"[147, 147]",[],"[136, 103, 130, 123, 80]",True,136,0,147
8V26,"[147, 147]",[],"[130, 80, 136, 103, 123]",True,136,0,147
8V27,"[147, 147]",[],"[136, 103, 130, 123, 80]",True,136,0,147
8V28,"[147, 147]",[],"[136, 103, 130, 123, 80]",True,136,0,147
8V32,"[80, 80]",[],"[383, 462]",True,462,0,80
8V7A,"[12, 8]",[],[435],False,435,0,8
8V7B,"[12, 8]",[],[435],False,435,0,8
8V7C,"[12, 8]",[],[435],False,435,0,8
8V7D,"[12, 8]",[],[435],False,435,0,8
8V7E,"[12, 8]",[],[435],False,435,0,8
8V7F,"[12, 8]",[],[435],False,435,0,8
8V7G,"[12, 8]",[],[435],False,435,0,8
8V7H,"[12, 8]",[],[435],False,435,0,8
8V7I,"[12, 8]",[],[435],False,435,0,8
8V7J,"[12, 8]",[],[435],False,435,0,8
8V7K,"[12, 8]",[],[435],False,435,0,8
8V9N,"[16, 16]",[],[106],False,106,0,16
8VAL,"[20, 30]",[],"[343, 376, 337, 369]",False,376,0,20
8VAQ,"[20, 30]",[],"[343, 376, 337, 369]",False,376,0,20
8VAR,"[20, 30]",[],"[343, 376, 337, 369]",False,376,0,20
8VAS,"[20, 30]",[],"[343, 376, 337, 369]",False,376,0,20
8VDH,"[16, 16]",[],[106],False,106,0,16
8VDI,"[16, 16]",[],[106],False,106,0,16
8VFX,"[186, 186]",[],"[136, 103, 130, 126, 270]",True,270,0,186
8VFY,"[186, 186]",[],"[136, 103, 130, 126, 478]",True,478,0,186
8VFZ,"[186, 186]",[],"[478, 130, 136, 103, 126]",True,478,0,186
8VG2,"[211, 211]",[],"[136, 103, 130, 126, 478, 225]",True,478,0,211
8VHG,"[24, 24]",[],"[380, 436]",True,436,0,24
8VLR,"[136, 136]",[],"[98, 108, 84, 93]",True,108,0,136
8VMJ,"[157, 157]",[],"[136, 103, 108, 96]",False,136,0,157
8VMN,"[157, 157]",[],"[136, 103, 108, 96, 136]",False,136,0,157
8VMO,[21],[],[162],False,162,0,21
8VMP,[21],[],[162],False,162,0,21
8VMQ,[21],[],[162],False,162,0,21
8VMR,[21],[],[162],False,162,0,21
8VMS,[21],[],[162],False,162,0,21
8VMT,[21],[],[162],False,162,0,21
8VMU,[21],[],[162],False,162,0,21
8VMV,"[13, 8]",[],[162],False,162,0,8
8VMW,[21],[],[162],False,162,0,21
8VMX,[21],[],[162],False,162,0,21
8VMY,[21],[],[162],False,162,0,21
8VMZ,[21],[],[162],False,162,0,21
8VN0,[21],[],[162],False,162,0,21
8VN1,[21],[],[162],False,162,0,21
8VN2,[21],[],[162],False,162,0,21
8VN3,"[13, 8]",[],[162],False,162,0,8
8VN4,"[13, 8]",[],[162],False,162,0,8
8VN5,[21],[],[162],False,162,0,21
8VN6,[21],[],[162],False,162,0,21
8VN7,"[13, 8]",[],[162],False,162,0,8
8VN8,[21],[],[162],False,162,0,21
8VN9,[21],[],[162],False,162,0,21
8VNA,[21],[],[162],False,162,0,21
8VNB,"[13, 8]",[],[162],False,162,0,8
8VNC,"[13, 8]",[],[162],False,162,0,8
8VND,"[13, 8]",[],[162],False,162,0,8
8VNE,[21],[],[162],False,162,0,21
8VNF,[21],[],[162],False,162,0,21
8VNG,[21],[],[162],False,162,0,21
8VNH,[21],[],[162],False,162,0,21
8VNJ,[21],[],[162],False,162,0,21
8VNK,[21],[],[162],False,162,0,21
8VNL,"[13, 8]",[],[162],False,162,0,8
8VNM,[21],[],[162],False,162,0,21
8VNN,"[13, 8]",[],[162],False,162,0,8
8VNO,"[13, 8]",[],[162],False,162,0,8
8VNP,[21],[],[162],False,162,0,21
8VNQ,[21],[],[162],False,162,0,21
8VNR,[21],[],[162],False,162,0,21
8VNS,"[13, 8]",[],[162],False,162,0,8
8VNT,"[13, 8]",[],[162],False,162,0,8
8VNU,[21],[],[162],False,162,0,21
8VO0,"[157, 157]",[],"[95, 78, 108, 87, 79, 89]",False,108,0,157
8VOB,"[157, 157]",[],"[136, 103, 108, 96]",False,136,0,157
8VWS,"[147, 147]",[],"[135, 102, 129, 125]",True,135,0,147
8VWT,"[147, 147]",[],"[135, 102, 129, 125, 345]",True,345,0,147
8VWU,"[147, 147]",[],"[135, 102, 129, 125]",True,135,0,147
8VWV,"[147, 147]",[],"[135, 102, 129, 125, 345]",True,345,0,147
8VX4,"[35, 35]",[],[387],True,387,0,35
8VX5,"[167, 167]",[],"[136, 120, 165, 123]",True,165,0,167
8VX6,"[167, 167]",[],"[120, 123, 136, 165, 387]",True,387,0,167
8W09,"[90, 27]",[],[292],False,292,0,27
8W2R,"[27, 25]",[],[362],False,362,0,25
8W34,"[90, 27]",[],[288],False,288,0,27
8WHB,"[147, 147]",[],"[136, 103, 130, 150]",True,150,0,147
8WOH,"[19, 19]",[],[194],False,194,0,19
8WQ5,[7],[],[116],False,116,0,7
8X6D,"[23, 23]",[],[102],True,102,0,23
8X7I,"[147, 147]",[],"[98, 76, 83, 111, 109, 94, 147, 113]",True,147,0,147
8X7J,"[144, 144]",[],"[97, 76, 82, 108, 94, 108, 147, 113]",True,147,0,144
8X7K,"[143, 143]",[],"[97, 82, 105, 94, 108, 147, 113]",True,147,0,143
8XA9,"[18, 11]",[],[251],False,251,0,11
8XAS,"[25, 25]",[],[81],True,81,0,25
8XBT,"[156, 153]",[],"[106, 139, 133, 129, 342]",False,342,0,153
8XBU,"[156, 153]",[],"[139, 106, 133, 129, 342]",False,342,0,153
8XBV,"[156, 153]",[],[342],False,342,0,153
8XBW,"[156, 153]",[],"[139, 106, 342]",False,342,0,153
8XBX,"[158, 158]",[],[342],True,342,0,158
8XBY,"[158, 158]",[],[342],True,342,0,158
8XJ8,[70],[],[463],False,463,0,70
8XJV,"[2124, 2124]",[],"[130, 123, 136, 103, 196]",True,196,0,2124
8XS6,"[21, 21]",[],"[382, 395]",False,395,0,21
8XS7,"[21, 21]",[],"[382, 395]",False,395,0,21
8XS8,"[21, 21]",[],"[382, 395]",False,395,0,21
8XS9,"[21, 21]",[],"[382, 395]",False,395,0,21
8XSA,"[21, 21]",[],"[382, 395]",False,395,0,21
8XSB,"[21, 21]",[],"[382, 395]",False,395,0,21
8XUF,"[20, 20]",[],[65],False,65,0,20
8XVB,"[24, 24]",[],[312],True,312,0,24
8Y3C,"[250, 250]",[],"[139, 106, 133, 129]",True,139,0,250
8Y3D,"[250, 250]",[],"[139, 106, 133, 129]",True,139,0,250
8Y3E,"[250, 250]",[],"[139, 106, 133, 129]",True,139,0,250
8Y3F,"[250, 250]",[],"[139, 106, 133, 129]",True,139,0,250
8Y3Z,"[31, 31]",[],[279],True,279,0,31
8YBJ,"[145, 145]",[],"[139, 106, 129, 133]",True,139,0,145
8YBK,"[145, 145]",[],"[139, 106, 133, 129]",True,139,0,145
8YEY,[5],[],[148],False,148,0,5
8YFI,[12],[],[148],True,148,0,12
8YFJ,[12],[],[148],True,148,0,12
8YLG,"[28, 28]",[],[169],True,169,0,28
8YLI,"[28, 28]",[],[170],True,170,0,28
8YMZ,"[15, 15]",[],[82],False,82,0,15
